formula,Tc
Fe1.03Te0.5Se0.5,2.8
La1Fe1As1F0.14O0.86,2.8
La1Fe1As0.7P0.3F0.14O0.86,2.8
V3Si0.8Sn0.2,2.8
C60K3,2.8
Sm1Ba2Cu3O6.55,2.8
Nb1N1.08O0.27,2.8
Zr1N1Cl0.7,2.8
Nb0.03Tc0.97,2.797
Nb0.06Tc0.94,2.79
Ti0.013V0.987,2.79
V2.7Nb0.3Si1,2.79
Si1V2.7Nb0.3,2.79
Y1Ni1.98Ru0.02B2C1,2.79
Nb0.75Au0.175Pt0.075,2.79
C60K3,2.79
Mo0.84Ti0.16C1,2.79
Mo0.8V0.2C1,2.79
Pr0.9Sr0.1Fe1As1O1,2.79
Ba1Fe1.774Co0.226As2,2.78
Sm1Fe0.875Co0.125As1O1,2.78
Fe1Se0.2Te0.8,2.78
Ca1Fe1.952Rh0.048As2,2.78
La1.882Ba0.118Cu0.99Ni0.01O4,2.78
La1.86Ba0.14Cu1O4,2.78
Y0.5Pr0.5Ba2Cu3O6.95,2.78
Ba0.45K0.55Bi1O3,2.78
Ga0.8In0.2V3,2.78
Nb0.625Sn0.014Al0.263Ge0.098,2.78
Nb0.8W0.2C1,2.78
Pb1Mo6S8,2.775
La1.9Th0.1C1.35,2.775
Y0.9Tb0.1Ni2B2C1,2.77
Nb0.85Mo0.15C1,2.77
Y1Ni1.9Mn0.1B2C1,2.77
Hf1Ru1P1,2.77
Pb1Mo6S7.9Se0.1,2.77
Zr1N1Cl0.7,2.77
Li1Ti2O4,2.76
Mo3Os1,2.76
Ga0.25V0.75,2.76
Mo0.95Hf0.05C1,2.76
Zr0.12N1Cl1,2.76
La1.85Sr0.15Cu0.97Ni0.03O4,2.76
Fe1Se0.492Te0.328,2.76
Fe1.02Te0.85Se0.15,2.76
Fe0.02Te0.85Se0.15,2.75
Ca9.6La0.4Pt3Fe10As18,2.75
La1Fe0.925Co0.075As1O1,2.75
La1.85Sr0.15Cu0.982Zn0.018O4,2.75
Mo6.35Pb1S8,2.75
V2.799Cr0.201Ga1,2.75
Nb3Sn0.5Ge0.5,2.75
Nb3Al0.5Ge0.5,2.75
Al0.5Ge0.5Nb1,2.75
Pb1Mo6S8,2.75
V0.737Ga0.213Al0.05,2.75
V0.75Si0.212Al0.037,2.75
Pb1Mo6S8,2.75
Pb1Mo6S8,2.75
Fe1Se0.45Te0.55,2.75
Li0.16Zr1N1Cl1,2.75
Sr1Fe1.7Pt0.3As2,2.75
Na1Fe0.985Co0.015As1,2.75
Na1Fe0.982Cu0.018As1,2.75
Ca1Fe2As1.9P0.1,2.75
Eu1Fe1.86Rh0.14As2,2.74
Eu1Fe1.86Rh0.14As2,2.74
Eu1Fe1.86Rh0.14As2,2.74
Na1Fe1Ni0.006As1,2.74
Y0.85Tb0.15Ni2B2C1,2.74
Ba1.9K0.1Pb0.85Bi0.15O4,2.74
Bi2Sr1.6Eu0.4Cu1O6.301,2.74
Sr2Cu1C0.95B0.05O5,2.731
Bi2Sr2Cu1O6,2.73
Pr1.11Gd0.74Ce0.15Cu1O4,2.73
La1.725Nd0.15Sr0.125Cu1O4,2.73
Ba1Pb0.75Bi0.25O3,2.73
Al1Nb2.1V0.9,2.72
Au0.7Nb3Pt0.3,2.72
Ga1Nb2.4V0.6,2.72
Mo5Pb1S7,2.72
Mo3Os1,2.72
Nb1P1S1,2.72
Nb0.660Sn0.048Al0.213Ge0.079,2.72
B0.03C0.51Mo0.47,2.72
C1Nb0.6W0.4,2.71
Nb0.742Ga0.216Cr0.041,2.71
C60Rb3,2.71
Li0.4Zr1N1Cl1,2.71
Mo3Os1,2.71
Ga0.2V0.8,2.71
Nb0.5W0.5C1,2.71
Nb1P1S1,2.71
Ba1Pb0.75Bi0.25O3,2.7
Fe1.03Se0.25Te0.75,2.7
Fe1.053Se0.3Te0.7,2.7
Y0.9Gd0.1Ni2B2C1,2.7
Fe2As2Ca4Al1.34Ti0.66O6,2.7
Sr0.85Eu0.15Fe1.76Co0.24As2,2.7
La3Ni2B2N2.7,2.7
Fe1Se0.5Te0.5,2.7
Ba1Fe1.974Mo0.026As2,2.7
Ba1Fe1.86Co0.12Mn0.02As2,2.7
La1.885Sr0.115Cu0.993Zn0.007O4,2.7
Ca10Pt3.51Fe9.49As18,2.7
La1.84Ba0.16Cu0.99Zn0.01O4,2.7
Li1Ti2O4,2.7
Mo0.95Hf0.05C0.74,2.7
C1.45Cr0.1Y0.9,2.7
Nb3Sn0.4Sb0.6,2.7
Nb0.8Ga0.18Ni0.02,2.7
Y1.8Cr0.2C2.9,2.7
Mg0.97Mn0.03B2,2.7
Fe1.03Te0.7Se0.3,2.7
Zr1Ru1P1,2.7
V0.653Si0.316Ga0.032,2.7
Y1Ba2Cu3O6.346,2.7
Li1Ti2O4,2.7
Ga0.222V0.778,2.7
Nb1N1.22O0.18,2.7
V2.802Ta0.198Ga1,2.7
La3Ni2B2N3,2.7
La3Ni2B2N3,2.7
Lu1Ni1.95Co0.1B2C1,2.7
Nb2.7Mo0.3Al1,2.7
Pb0.9Yb0.1Mo6Se8,2.7
Y0.9Gd0.1Ni2B2C1,2.7
Pb1Mo6S8,2.7
V0.725Ga0.203Al0.072,2.7
Nb0.85Hf0.15N0.94,2.7
Mo0.6Re0.4,2.7
Ga0.173V0.827,2.7
La1.901Ba0.099Cu1O4,2.7
Fe1Se0.5Te0.5,2.7
Sr0.28Eu0.72Fe1.76Co0.24As2,2.7
Ba1Fe1.946Pd0.054As2,2.7
C60Rb3,2.7
Na1Fe0.986Cu0.014As1,2.7
Nb0.51Mo0.49C1,2.7
Sm0.9Pr0.1Ba2Cu3O6.55,2.7
K0.8La0.2Bi1O3,2.7
K0.75La0.25Bi1O3,2.7
Ga0.281V0.719,2.7
Mo1B0.01C0.82,2.7
Nb0.5Sn0.25Ta0.125V0.125,2.7
Nb2Ta0.5V0.5Sn1,2.7
C1Mo2,2.7
Nb2Sn1Ta0.5V0.5,2.7
Nb0.747Ga0.224Co0.029,2.7
Mg0.6Al0.4B2,2.7
Zr1Ru1Si1,2.7
Pb0.8Yb0.2Mo6Se8,2.7
Mg0.6Al0.4B2,2.7
V0.741Ga0.196Al0.063,2.7
Tl1Mo6Se7.5,2.7
Ga0.222V0.778,2.7
Lu1,2.7
K0.7Sr0.3Fe2As2,2.7
Ba1Fe1.925Ni0.075As2,2.7
Li0.13Zr1N1Cl1,2.7
Zr1Ru1Si1,2.7
Pr1Fe0.9Co0.1As0.85P0.15O1,2.69
Ca0.85Eu0.15Fe1As2,2.69
La1Fe0.973Zn0.027As1F0.28O0.68,2.69
Fe1Te0.65Se0.3S0.05,2.69
Li1Fe0.993V0.007As1,2.69
Mo1S2,2.69
La1Fe2As2,2.69
Li1Ti1O4,2.68
V0.653Si0.316Ge0.031,2.68
Cr0.051Ga0.196V0.753,2.68
Gd0.51Pr1.34Ce0.15Cu1O1,2.68
Li1.04Ti1.96O4,2.68
Li1Ti2O4,2.68
Ga0.296V0.704,2.68
C0.69Mo1,2.68
Y1Ni1.5Pd0.5B2C1,2.68
Y1Ni1.3Pd0.7B2C1,2.68
Y1Ni1.94Co0.06B2C1,2.68
Nb0.95Mo0.05C1,2.67
Nb0.3Mo0.7C1,2.67
N0.9H2.7Na1Rb2C60,2.67
Y1Ni1.6Pt0.4B2C1,2.67
V0.767Ga0.086Al0.147,2.67
V0.767Ga0.214Al0.022,2.67
Ga0.235V0.765,2.67
N0.89Nb1,2.67
Sr1Fe1.76Zn0.04Co0.2As2,2.67
Re0.35Mo0.65,2.66
C0.148N0.638Ta1,2.66
Sr0.2La1.8Cu0.99V0.01O4,2.66
La1.88Ba0.12Cu1O4,2.66
Bi2Sr1.9La0.1Cu1O6.2,2.66
Bi2Sr1.9La0.1Cu1O6.2,2.66
Y1Sr2Cu2.7Ti0.3O7.144,2.66
Y1Sr2Cu2.7Ti0.3O7.144,2.66
La1.35Sm0.45Sr0.2Cu1O4,2.66
Tl2Ba2Cu1O6,2.66
Sr0.7Ba1.3Y1Cu2.8Al0.2O7.03,2.66
Ba1Pb0.75Bi0.25O3,2.66
Cu2Ga0.25Sr2Y1.3Ce0.7O8.6,2.66
Y0.5Pr0.5Ba2Cu3O6.96,2.66
Hg0.75Mo0.25Ba2Cu1O4.59,2.65
La1.45Nd0.4Sr0.15Cu1O4,2.65
Sm1.711Y0.139Ce0.15Cu1O4,2.65
La1.75Nd0.1Ba0.15Cu1O4,2.65
La1.64Nd0.2Ba0.16Cu1O4,2.65
Sr0.4K0.6Bi1O3,2.65
Sm1.711Y0.139Ce0.15Cu1O4,2.65
La1.73Sr0.27Cu1O4,2.65
Nd1.85Ce0.15Cu0.995Ni0.005O4,2.65
Nd1.85Ce0.15Cu0.975Zn0.025O4,2.65
Y1Ba2Cu3.9Zn0.1O8,2.65
La1.85Sr0.15Cu1O3.987,2.65
Nd0.74Gd1.11Ce0.15Cu1O4,2.65
Ru1Sr2Sm1Cu2O8,2.64
Li1.05Ti1.95O4,2.64
La1.931Sr0.069Cu1O4,2.64
Mo1N1,2.64
C1,2.64
Mo0.95Hf0.05C0.73,2.64
C1Nb1,2.64
Mo1N1,2.63
Mo0.3Tc0.7,2.63
Nb1Ru3,2.63
Mo0.3Tc0.7,2.62
N1Ta1,2.62
Li2Na1N1C60,2.62
C0.985Nb1,2.62
N0.86H2.58Na1Rb2C60,2.62
Na2Cs1C60,2.62
Na2Cs1C60,2.61
Li2Cs1C60,2.61
Zr1Ru1Si1,2.61
Mg0.4Al0.6B2,2.61
Y0.85Pr0.15Ni2B2C1,2.61
Y0.75Dy0.25Ni2B2C1,2.61
S1,2.61
N0.72H2.16Na1K3C60,2.6
Mg0.6Al0.4B2,2.6
V0.743Ga0.181Al0.076,2.6
Y1.8Th0.2C2.7,2.6
Pb1Mo6.35S8,2.6
Mo0.6Re0.4,2.6
Nb0.75Mo0.25C1,2.6
Mo0.8W0.2C1,2.6
Mo0.8Ti0.2C1,2.6
Ca1Fe2As2,2.6
B0.015C0.985,2.6
Li1Fe1As1,2.6
Na0.5Fe1As1,2.6
Fe1Se0.25Te0.75,2.6
Ca1Fe2As2,2.6
Sr2Sc1Fe1P1O3,2.6
Sm1Fe1As1F0.1O0.9,2.6
La1Fe0.95Rh0.05As1O1,2.6
Ba0.7K0.3Fe1.66Co0.34As2,2.6
Ba0.7K0.3Fe1.72Co0.28As2,2.6
Ca1Fe1.73Co0.27As2,2.6
Sr0.81Eu0.19Fe1.76Co0.24As2,2.6
Ba1Pb0.75Bi0.25O3,2.6
Pr0.8Sr0.2Fe0.94Zn0.06As1O1,2.6
Fe0.98Zn0.02Se0.3Te0.7,2.6
C0.681Mo1,2.6
Ba0.85K0.15Fe2As2,2.6
Ba0.816K0.184Fe2As2,2.6
Mo1S2,2.6
Li1Ti2O4,2.6
Tl2Ca2Ba2Cu3O10,2.6
Hg0.8V0.2Ba2Ca1Cu2O6.3,2.6
B0.6C0.4Sr0.5Ba1.5Ca2Cu3O9,2.6
B0.6C0.4Sr0.5Ba1.5Ca2Cu3O9,2.6
Tl2Ba2Ca2Cu3O10,2.6
Hg1Ba2Ca2Cu3O8.28,2.6
Tl2Ca2Ba2Cu3O10,2.6
Tl2Ca2Ba2Cu3O10,2.6
Tl1.6Ba2Ca2.4Cu3O9.67,2.6
Tl1.4Ba2Ca2.6Cu3O9.53,2.6
Tl1.4Ba2Ca3Cu4O11.4,2.6
Tl2Ba2Ca2Cu3O10,2.6
Hg0.8W0.2Ba2Ca1Cu2O6.4,2.6
Hg0.9W0.1Ba2Ca1Cu2O6.2,2.6
Tl1Ba2Ca2Cu3O9,2.6
Hg0.9Pb0.1Ba2Ca2Cu3O8.25,2.6
Bi1.7Pb0.3Sr2Ca2Cu3F0.8O9.2,2.6
C0.3Ba2Ca4Cu5.7O11.18,2.6
Cu1Cr0.95Fe0.05O2,2.6
Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9,2.6
Cu4C0.5Ba2Ca3O11,2.6
Tl0.25Li0.25Ba2Ca2Cu3.5O7.955,2.6
C0.3Ba2Ca4Cu5.7O10.77,2.6
C0.3Ba2Ca4Cu5.7O10.69,2.6
Tl1.7Ba2Ca2.3Cu3O9.82,2.6
Tl0.8Bi0.2Ba2Ca2Cu3O9,2.6
Ba2Ca3Cu4O10.35,2.6
C0.3Ba2Ca4Cu5.7O10.66,2.6
Bi0.8Nd0.1Tb0.1Pb1Sr2Ca2Cu3O10,2.6
C0.3Ba2Ca4Cu5.7O10.57,2.6
Tl2Ba2Ca2Cu3O10,2.6
Tl2Ba2Ca2Cu3O10,2.59
Tl2Ba2Ca2Cu3O10,2.59
Sr0.044Ca0.044Cu0.070C0.036B0.062O0.744,2.59
Tl0.5Pb0.5Sr2Ca2Cu3O9,2.59
Hg0.8V0.2Ba2Ca1Cu2O6.3,2.582
Hg0.8Cr0.2Ba2Ca1Cu2O6.1,2.58
Pb0.5Sr2Ca1Cu2.5O6.8,2.58
Hg1Ba2Ca3Cu4O1,2.58
Hg1Ba2Ca3Cu4O2,2.58
Bi0.8Nd0.1Tb0.1Pb1Sr2Ca2Cu3O10,2.58
Tl0.5Ba2Ca0.3Be1.7Cu3.5O7.685,2.58
Tl0.5Ba2Ca1.5Be1.5Cu4.5O9.887,2.58
H1Br3C61,2.58
C0.3Ba2Ca4Cu5.7O10.45,2.58
Tl2Ba2Ca1Cu2O8,2.575
Tl1Ba1Ca1Cu2O5.5,2.57
Tl2Ba2Ca2Cu3O9.83,2.57
Tl1Ba2Ca3Cu4O11,2.56
Tl1Ba2Ca2Cu3O9,2.56
Bi2Sr2Ca2Cu3O1,2.56
Hg0.8Mn0.2Ba2Ca1Cu2O6.2,2.56
C0.3Ba2Ca4Cu5.7O10.34,2.56
Tl2Ba2Ca1Cu2O8,2.56
Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9,2.56
C1Ba3Ca3Cu5O13,2.55
Bi1.7Pb0.3Sr2Ca2Cu3F0.5O9.5,2.55
Tl1.62Ba2Ca2.3Cu3O9.92,2.55
Tl0.25Li0.25Ba2Ca2Cu2.5Si1O7.853,2.55
Tl2Ba2Ca1Cu2O8,2.55
Tl2Ba2Ca1Cu2O7.833,2.55
Tl2Ba2Ca2Cu3O9.964,2.55
Tl2Ba2Ca1Cu2O7.833,2.55
Tl2Ba2Ca2Cu3O9.964,2.55
Tl1.8Ba2Ca2.2Cu3O9.92,2.55
Tl0.5Pb0.5Sr2Ca2Cu3O9,2.545
Tl0.5Pb0.5Sr2Ca2Cu3O9,2.54
Bi1.8V0.2Sr2Ca2Cu3O2,2.54
Hg0.7Bi0.3Sr2Ca2Cu3O8.15,2.53
Bi2Sr2Ca2Cu3O1,2.53
Tl2Ba2Ca2Cu3O9.877,2.53
Tl2Ba2Ca2Cu3O9.877,2.53
Sr2Ca2Cu3F3.2O6.2,2.53
Sr2Ca2Cu3F3.2O6.2,2.53
Tl2Ba2Ca1Cu2O8,2.53
Bi1.7Pb0.3Sr2Ca2Cu3F0.2O9.8,2.53
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,2.53
Tl0.25Li0.25Ba2Ca2Cu3Si0.5O7.835,2.53
Tl2Ba2Ca1Cu2O7.876,2.53
Tl2Ba2Ca2Cu3O9.841,2.53
Tl2Ba2Ca1Cu2O7.876,2.53
Tl2Ba2Ca2Cu3O9.841,2.53
Bi1Sr1Ca1Cu1O1,2.53
Ca0.285Sr0.665Cu1O2,2.525
C1Ba3Ca3Cu5O13,2.52
Hg0.8Cr0.2Ba2Ca1Cu2O6.1,2.52
Hg0.8Cr0.2Ba2Ca2Cu3O8.1,2.52
B1Sr2Ca3Cu4O11,2.52
Hg0.5Pb0.5Ba2Ca4Cu5O12.5,2.52
Hg1Ba2Ca2Cu3O8.22,2.52
B1Sr2Ca3Cu4O11,2.52
Tl1Ba2Ca2Cu3O9,2.52
Ca0.27Sr0.63Cu1O2,2.52
B1Sr2Ca3Cu4O11,2.52
B1Sr2Ca3Cu4O11,2.52
Sr0.7Ca0.3Cu1O2,2.52
Hg1Tl1Ba2Ca3Cu4O12,2.52
Hg1Ba2Ca1Cu2O6.27,2.52
Tl0.5Ba2Ca1Be2Cu4.5O9.948,2.52
Tl2Ba2Ca1Cu1.98Fe0.02F0.1O7.95,2.51
Bi2Sr2Ca2Cu3O10,2.51
La1.9Sr0.1Cu0.99Zn0.01O4,2.51
Lu0.75Th0.25Rh4B4,2.51
Pr1.85Ce0.15Cu0.995Ni0.005O4.065,2.51
Sm0.7Pr0.3Ba2Cu3O6.95,2.51
La1.89Ba0.11Cu1O4,2.51
Sr2Y1Ru0.95Cu0.05O6,2.51
Li0.98Mg0.02Ti2O4,2.5
Nb1N1.25O0.25,2.5
V2.7Mn0.3Si1,2.5
V2.793Ni0.207Ga1,2.5
Nb3Rh0.02Au0.98,2.5
V3Ga0.8Si0.2,2.5
Zr1Ru1As1,2.5
Li1Ti2O4,2.5
Mo0.9Hf0.1C1,2.5
Fe1.03Te0.9Se0.1,2.5
Nd1Fe0.97Mn0.03As1F0.11O0.89,2.5
Y0.9Ce0.1Ni2B2C1,2.5
Fe1.03Te0.9Se0.1,2.5
Fe0.03Te0.9Se0.1,2.5
Ce1Fe1As1F0.05O0.95,2.5
Zr1Ru1As1,2.5
Ca1Fe1.958Rh0.042As2,2.5
La1Fe1As1F0.14O0.86,2.5
Fe1Te0.7Se0.3,2.5
Hf1Ru1P1,2.5
Hf1Ru1P1,2.5
La1Fe0.925Ir0.075As1O1,2.5
Ca10Pt3.474Fe9.526As18,2.5
C0.017N0.632Ta1,2.5
C0.97Ta1,2.5
Ba0.5K0.5Fe1.8Cu0.2As2,2.5
Th1Co0.6Ni0.4C2,2.5
Li1.08Ti1.92O4,2.5
Nb0.4Ta0.6C1,2.5
Mo1B0.03C0.82,2.5
Cu1Mo3S4,2.5
Mo0.66Re0.34,2.5
O0.105Rh0.285Zr0.61,2.5
Nb0.4Ta0.6C1,2.5
Zr0.61Rh0.285O0.105,2.5
Y1Ni1Pd1B2C1,2.5
Y1Ni0.8Pd1.2B2C1,2.5
Lu0.8Dy0.2Ni2B2C1,2.5
C0.98Nb1,2.5
Nb0.8Ga0.17Ni0.03,2.5
C0.98Nb1,2.5
N0.75H2.25Na1K2C60,2.5
Sn1Mo6S8,2.5
Y1Ni1.82Pd0.18B2C1,2.5
V0.746Ga0.169Al0.085,2.5
V0.75Si0.2Al0.05,2.5
Sn1Mo6S8,2.5
Sn1Mo6S8,2.5
Ta0.05Mo0.95C1,2.5
Ba0.8Na0.2Fe2As2,2.5
Fe0.97Zn0.03Se0.3Te0.7,2.5
Sr1Ca13Cu24O41,2.5
Ba2Ti2Fe1.94Cr0.06As4O1,2.5
Ba2Ti2Fe1.94Cr0.06As4O1,2.5
Lu0.772Dy0.228Ni2B2C1,2.5
Lu1Rh4B4,2.5
Li1.035Ti1.965O4,2.5
Sm1Fe0.85Co0.15As1O1,2.5
La3Ni2B2N3,2.5
Nd0.75Pr0.25Ba2Cu3O6.96,2.5
Na2Cs1C60,2.5
Hg1.4Tl0.6Ba2Y1Cu2O7.92,2.5
La1.937Sr0.063Cu1O4,2.5
Ba1Pb0.75Bi0.25O3,2.5
Li1Ti2O4,2.5
La1.85Sr0.11Ho0.04Cu1O4,2.5
V2.799Mo0.201Ga1,2.5
Nb3Al0.55Ge0.45,2.5
Mo0.3Si1,2.5
Sn1Mo6S8,2.5
Na2Cs1C60,2.5
Na2Cs1C60,2.5
Lu1Rh4B4,2.49
Sn1Mo6S8,2.49
Li0.6Zr1N1Cl1,2.49
V0.747Ga0.131Al0.122,2.49
V0.77Si0.21Al0.02,2.49
V0.75Ge0.15Al0.1,2.49
Th1.4Lu0.3C3,2.49
Sn1Mo6S8,2.49
Sn1Mo6S8,2.49
Pb1Mo6S6O2,2.48
Sn1Mo6S8,2.48
Li1.07Ti1.93O4,2.48
Mo0.9W0.1C1,2.48
Ce1Fe1As1F0.05O0.95,2.48
Sr1Fe1.85Pt0.15As2,2.48
Ba0.2K0.8Fe2As2,2.48
Mo3Os1,2.48
Nb0.15Mo0.85C1,2.48
La1Fe1As0.15P0.85O1,2.48
Ru0.9Nb0.1Sr2Gd1Cu2O8,2.47
Fe1.02Te0.5Se0.3S0.2,2.47
C6Ca1,2.47
La1.85Sr0.15Cu0.988Fe0.012O4,2.47
Ba1Pb0.75Bi0.25O3,2.47
Y2C2Br0.5I1.5,2.47
Mo0.5Re0.5,2.47
Y1Ni1.8Cu0.2B2C1,2.47
Ho0.5Y0.5Ni2B2C1,2.47
La1Mo6Se8,2.46
Y2C2Br0.5I1.5,2.46
Nb0.743Ga0.210Fe0.046,2.46
Na2Cs1C60,2.46
Y2C2Br0.5I1.5,2.455
Th1.2Lu0.8C3,2.455
La1Mo6Se8,2.45
Nb0.9W0.1C1,2.45
C3Y2,2.45
Li0.18Zr1N1Cl1,2.45
C6Ca1,2.45
C6Ca1,2.45
C6Ca1,2.45
Ca1Fe2As2,2.45
Li0.28Zr1N1Cl1,2.45
Fe1.18Te0.6Se0.4,2.45
Ba1Fe1.924Co0.076As2,2.45
Ba1Fe1.906Co0.042Cu0.052As2,2.45
Gd1Fe0.7Ir0.3As1O1,2.45
La1.85Sr0.15Cu0.971Ni0.029O4,2.45
Sm1Fe0.925Co0.075As1O1,2.45
Ca9.5Yb0.5Pt3Fe10As18,2.45
Na1Fe0.978Cu0.022As1,2.45
C6Ca1,2.45
C0.98Nb1,2.444
Sr0.4K0.6Bi1O3,2.44
La1.9Sr0.1Cu0.99Ni0.01O4,2.44
Sr0.4K0.6Bi1O3,2.44
Y1Ba2Cu3.9Zn0.1O8,2.44
Mo1B0.05C0.82,2.44
C6Ca1,2.44
C6Ca1,2.44
Au1Nb3,2.44
C1.45V0.1Y0.9,2.43
C1.45Y1,2.43
C3Y2,2.43
V2.883W0.117Ga1,2.43
V3Ga0.937In0.063,2.43
Y1Ni1.94Co0.06B2C1,2.43
Y1Ni1.8Cu0.2B2C1,2.42
Nb2.73Ti0.27Al1,2.42
Nb0.8Ga0.17Cr0.03,2.42
Mo0.62Re0.38,2.42
Pb1Mo6S8,2.42
V0.767Ga0.18Al0.053,2.42
Au1Nb3,2.42
Y1.8V0.2C2.9,2.42
Li1Ti2O4,2.42
Mo0.9Zr0.1C1,2.42
Mo0.84Hf0.16C1,2.42
C6Ca1,2.42
Lu1Rh4B4,2.42
Fe1Te0.925Se0.075,2.42
Pr0.8Sr0.2Fe0.8Co0.2As1O1,2.418
K0.26Zr1N1Cl1,2.41
La1Fe0.999Mn0.001As1F0.11O0.89,2.41
Na1Fe0.981Cu0.019As1,2.41
Nd1Fe1As1F0.3O0.7,2.41
C6Ca1,2.41
C6Ca1,2.41
Zr1Ru1P1,2.41
Zr1Ru1P1,2.41
Lu1Rh4B4,2.41
Y0.8Tb0.2Ni2B2C1,2.4
La1Fe1As0.2P0.8O1,2.4
Li2.6Ti1.7O4,2.4
Li1Ti2O4,2.4
C6Ca1,2.4
Rh0.25Zr0.75,2.4
Nb2.7Mo0.3Al1,2.4
V0.741Ga0.152Al0.107,2.4
V0.75Ge0.188Al0.062,2.4
Mo0.8Hf0.2C1,2.4
La1Si5,2.4
Ca1Fe1.956Rh0.044As2,2.4
Rh1Zr2,2.4
Y1Rh4B4,2.4
Tc0.9V0.1,2.4
Ba0.6K0.4Bi0.7Pb0.3O3,2.4
Ba0.9K0.1Bi0.4Pb0.6O3,2.4
Y1Ba2Cu2.6Co0.4O7.03,2.4
Y1Ba2Cu3O6.38,2.4
Sr0.4K0.6Bi1O3,2.4
Sr0.4K0.6Bi1O3,2.4
Sm0.85Gd1Ce0.15Cu1O3.97,2.4
C6Ca1,2.4
Nb1N1.34O0.27,2.4
C1.35Si0.1Y0.9,2.4
V2.7Cr0.3Si1,2.4
Ge0.5Nb3Sn0.5,2.4
N0.7Nb1,2.4
Si1V2.7Cr0.3,2.4
Cu1.6Mo6S8,2.4
Y1Rh4B4,2.4
La1Mo6Se8,2.4
Y1Ni2B2C1,2.4
V0.75Ge0.13Al0.12,2.4
Nb3Sn0.5Ge0.5,2.4
Y1.8Si0.2C2.7,2.4
La1Mo6Se8,2.4
La1Mo6Se8,2.4
Mo0.6W0.4C1,2.4
Mo0.4W0.6C1,2.4
Fe0.98Ni0.02Se0.82,2.4
Rh1Zr2,2.4
Fe1Te0.69Se0.25S0.06,2.4
Ba1Fe1.935Ni0.065As2,2.4
Na1Fe0.975Cu0.025As1,2.4
Mo0.55Pt0.05Re0.425,2.4
Rh0.33Zr0.67,2.4
Mo0.55Pt0.05Re0.425,2.4
Lu1Rh4B4,2.4
Tc0.8V0.2,2.4
Ba1Pb0.7Bi0.3O3,2.4
Au1Nb3,2.4
Au1Nb3,2.4
Nd1.85Ce0.15Cu0.996Co0.004O4,2.4
Nd1.85Ce0.15Cu0.995Ni0.005O4,2.4
Gd0.6Pr0.4Ba2Cu3O6.95,2.4
Li2.6Ti1.9O4,2.4
La1.79Sr0.21Cu0.98Ru0.02O4,2.4
Au0.25Nb0.75,2.4
B5Mo1.69Zr0.31,2.4
C0.4Mo0.6,2.4
C1.35Ru0.1Y0.9,2.4
Rh0.33Zr0.66,2.4
V3Si0.76Al0.24,2.4
V3Ga0.994Cd0.006,2.396
Rh1Zr2,2.392
Rh1Zr2,2.39
C1Nb1,2.39
Nb0.748Ga0.237Mn0.016,2.39
Nb0.724Ga0.260Mn0.016,2.39
Y2I1.6Br0.4C2,2.39
Y0.9Gd0.1Ni2B2C1,2.39
V0.75Ge0.025Al0.225,2.39
Y1.8Ru0.2C2.7,2.39
Rh1Zr2,2.386
C1Nb1,2.38
C3La2,2.38
Y0.9Pr0.1Ni2B2C1,2.38
Rh1Zr2,2.38
Rh1Zr2,2.38
Fe1Cr0.01Se1,2.38
Ca0.74La26Fe0.975Co0.025As2,2.38
Ba1Fe2S3,2.38
Rb1Eu1Fe3.72Ni0.28As4,2.38
Sr0.4K0.6Bi1O3,2.38
V3Ge0.7Al0.3,2.38
La0.9Sr0.1Fe1As0.8P0.4O1,2.376
La1.8Sr0.2Cu0.97Ni0.03O4,2.37
Y0.8Pr0.2Ba2Cu3O6.5,2.365
La1.8Sr0.2Cu0.973Zn0.027O4,2.36
Ba0.6K0.4Bi0.933Pr0.067O3,2.36
C3La2,2.36
C6Ca1,2.36
C1Nb1,2.36
Mo0.52Re0.48,2.36
Pb1Mo6S7,2.36
Rh0.14Zr0.86,2.36
Mo0.52Re0.48,2.36
Mo0.52Re0.48,2.36
Tm1Ni2B2C1,2.36
Zr2Rh1H0.08,2.36
Au1Nb3,2.36
Mg0.31Al0.69B2,2.36
Y2I1.5Br0.5C2,2.36
V0.75Si0.175Al0.075,2.35
Ta0.5Nb0.5C1,2.35
Mn0.2Fe0.8Se0.85,2.35
Ba1Fe1.776Co0.224As2,2.35
Ba0.5K0.5Fe1.8Ni0.2As2,2.35
Sm1Fe0.7Ru0.3As1F0.15O0.85,2.35
Na1Fe1As1,2.35
La1Fe1As1F0.2O0.8,2.35
Na1Fe0.976Cu0.024As1,2.35
La1Fe1As0.8P0.2F0.14O0.86,2.35
Au1Nb3,2.35
Tc0.75V0.25,2.35
Zr1Ru1As1,2.35
V3Ge0.8Al0.2,2.35
La1Fe0.9Co0.1As1O1,2.35
La1.91Sr0.09Cu1O4,2.35
Eu0.65La1.2Ce0.15Cu1O4,2.34
Bi1Pb1Sr0.12Pr0.12Cu1O6,2.34
La1.86Ba0.14Cu0.99Ni0.01O4,2.34
Ba1.7K0.3Pb0.95Bi0.05O4,2.34
Ba1.7K0.3Pb0.9Bi0.1O4,2.34
Gd1.4Ce0.6Sr2Cu2Ti1O10,2.332
Pr1.573Y0.278Ce0.15Cu1O4,2.33
